run,score
309,10719.789604927442
310,10784.327990749462
311,10886.729556638362
312,4923.127855018298
313,11257.099700639712
314,10915.67124954289
315,2426.85068369063
316,11160.722809689165
317,1319.7185009517084
318,10836.859344056047
319,10949.907332197348
320,11196.750703172049
321,10844.463826161045
322,10908.153104516594
323,2388.0358703654797
324,11118.993184059316
325,11195.528408102056
326,234.04202015851624
327,11158.941803585301
328,10926.287611346139
329,11109.202641507469
330,11159.371667031855
331,10892.682328509189
332,10996.951033516125
333,10838.79471217807
334,11039.622355830634
335,11127.849847225632
336,-242.4274741862347
337,10577.761142556641
338,10661.72076700177
339,11233.930218701273
340,10935.127901757809
341,10854.368828536037
342,11269.00789599753
343,10894.539320911037
344,10758.839668139995
345,11213.4263700386
346,10770.573844364168
347,2063.151326713589
348,11043.857698559965
349,11058.136342868536
350,11046.778846724445
351,11225.134181300275
352,10755.853683618054
353,11220.516138683997
354,9792.466374363374
355,11047.117589117623
356,10976.76499829044
357,6538.387562167213
358,10271.604166020323
359,10800.32108697081
360,11089.773928389399
361,11096.685611267181
362,10751.579522732281
363,-124.69813235718246
364,11307.045557098445
365,11165.08724934809
366,10906.653983746593
367,11182.530471134218
368,11029.453949257488
369,7944.132746311576
370,10889.352425399014
371,10892.92309221905
372,11228.499045975412
373,11127.433116313894
374,11076.802536949072
375,10708.871228315336
376,11007.069966359752
377,11087.154996676332
378,11191.70011418929
379,11013.338831134637
380,11107.239411634395
381,11018.791479523194
382,11163.047605761258
383,10863.818592220063
384,11187.707473570626
385,766.1441253819015
386,5453.708244200756
387,10569.6440492135
388,10745.188758028242
389,10735.398927590832
390,10896.17557316999
391,11229.734985214243
392,11264.451324517719
393,-224.34847390562354
394,11138.49199802983
395,10964.185748393122
396,11088.396578288695
397,10918.225642118203
398,10974.913084725686
399,10304.865139376527
400,2856.735659719543
401,10993.46443641705
402,10664.380368111702
403,10329.094629216965
404,11122.888055759717
405,10963.505242973748
406,10959.070482454285
407,11064.629125282092
408,11076.948691012847
409,10914.245583189204
410,10854.151706633147
411,10684.424892565421
412,10892.240363504689
413,11157.889505248611
414,11116.0689910788
415,10806.097531471612
416,11057.004461634646
417,11061.052197636447
418,11003.080475347357
419,6687.799132423148
420,10718.567933912083
421,11005.252490257917
422,570.4859897825272
423,11323.699192537719
424,10742.908167671136
425,10898.442531822562
426,11333.054695393264
427,10985.242488179343
428,10734.453394098316
429,8395.914112121991
430,10928.189558842714
431,11003.74621282817
432,10758.231625289995
433,11081.269922977655
434,11202.02769546008
435,11136.922683042809
436,10963.43294746144
437,10750.659587082908
438,10797.129685059403
439,10837.689503012332
440,10921.961117107145
441,11163.602162543013
442,10942.0441678916
443,10833.135656993985
444,10761.40788806493
445,11164.82502485347
446,1068.9302266626617
447,11263.358384406689
448,11043.622347423974
449,11141.15597664435
450,11153.084882932737
451,10788.088371940426
452,4834.248059972328
453,10864.104952203283
454,10911.619670581653
455,10447.732458086548
456,4957.534352843909
457,11210.773739753755
458,11385.859473626788
459,-232.5420898530603
460,11198.031087633522
461,10891.321794735493
462,11071.392242359198
463,186.67547995663432
464,2327.3628143920473
465,10903.79515188684
466,10730.091628123728
467,10935.174167932379
468,11001.900502893523
469,11055.218249562025
470,34.06078961449154
471,10838.59065686229
472,10912.25649807041
473,11253.260378942894
474,11012.862057645632
475,10735.8443615369
476,10875.194512382524
477,10954.477703293927
478,11096.579526626345
479,10931.403437882249
480,10845.416382488282
481,11154.073467874165
482,11266.816501127261
483,10988.879146478192
484,11169.558711697711
485,10963.737050300615
486,11358.128297840645
487,10800.002401316146
488,10637.701822935323
489,11037.169100911375
490,11164.996709805706
491,11115.217365291526
492,11114.166832393235
493,10897.864161569569
494,11251.742213576641
495,11104.57957724927
496,11264.489927757895
497,10956.601266416163
498,10791.716636930052
499,11163.200133658505
500,11030.462205984062
501,-101.06348077803295
502,-195.51910508011701
503,11048.601598959733
504,10623.381359444753
505,10805.703348111132
506,11311.909821895957
507,10936.058212535572
508,10831.7856706332
509,11227.288751579363
510,10947.10189315317
511,11118.126088642868
512,2558.8424398124143
513,10666.04568521467
514,10866.11998750926
515,11055.023298806667
516,11238.386151488994
517,11068.154914994884
518,11017.777882518898
519,11113.860591498466
520,11221.45827377412
521,11138.228744694405
522,11204.013648473912
523,10992.795698731166
524,11194.965013098248
525,10953.801288107205
526,10852.89665139379
527,10791.188071648337
528,10832.580931051985
529,10757.819914504944
530,11289.143655574717
531,10948.602843360182
532,11011.675752924019
533,10865.215297374569
534,1.5013229508636599
535,11294.187991401528
536,11008.550547834959
537,10950.573179222338
538,11186.719739177113
539,10667.09937859996
540,11139.000286463399
541,10763.05871025362
542,11028.595862167193
543,10690.592182150578
544,10451.55423456425
545,11200.466484257558
546,10883.325237452324
547,11018.56575940614
548,10961.064710805429
549,11190.993921801115
550,11363.806549955669
551,11044.458368532974
552,11282.636558799331
553,10884.639061800093
554,11203.563840640642
555,10921.745003426862
556,11053.568390572615
557,11175.870504210125
558,11092.946900140229
559,11036.708446953638
